period,index,log_index,monthly_change_pct,contributing_source_ids,contributing_source_count,value_status,method_id,release_id
2000-01-01,6.4194935968049425,-1.1924992299977422,,historical_inputs_not_retained,,derived_from_observed,research.argentina-price-composite/legacy-compatible-v1,ipc-candidate-v1-a90b7913204e
2000-02-01,6.419756522387597,-1.1924814428016592,0.004095737127696175,historical_inputs_not_retained,,derived_from_observed,research.argentina-price-composite/legacy-compatible-v1,ipc-candidate-v1-a90b7913204e
2000-03-01,6.385837787577595,-1.1947821175621072,-0.5283492402199053,historical_inputs_not_retained,,derived_from_observed,research.argentina-price-composite/legacy-compatible-v1,ipc-candidate-v1-a90b7913204e
2000-04-01,6.378657383340644,-1.1952707244713685,-0.11244263440134405,historical_inputs_not_retained,,derived_from_observed,research.argentina-price-composite/legacy-compatible-v1,ipc-candidate-v1-a90b7913204e
2000-05-01,6.35386363436113,-1.1969621101698713,-0.38869855346471693,historical_inputs_not_retained,,derived_from_observed,research.argentina-price-composite/legacy-compatible-v1,ipc-candidate-v1-a90b7913204e
2000-06-01,6.342116065942241,-1.19776581428985,-0.1848885826784108,historical_inputs_not_retained,,derived_from_observed,research.argentina-price-composite/legacy-compatible-v1,ipc-candidate-v1-a90b7913204e
2000-07-01,6.369660523682416,-1.195883713130924,0.43431021214026533,historical_inputs_not_retained,,derived_from_observed,research.argentina-price-composite/legacy-compatible-v1,ipc-candidate-v1-a90b7913204e
2000-08-01,6.355956361841337,-1.196819093194766,-0.2151474445164503,historical_inputs_not_retained,,derived_from_observed,research.argentina-price-composite/legacy-compatible-v1,ipc-candidate-v1-a90b7913204e
2000-09-01,6.346196083740076,-1.1974865132676438,-0.15356112511819564,historical_inputs_not_retained,,derived_from_observed,research.argentina-price-composite/legacy-compatible-v1,ipc-candidate-v1-a90b7913204e
2000-10-01,6.357568616175585,-1.1967089438591958,0.1792023487053651,historical_inputs_not_retained,,derived_from_observed,research.argentina-price-composite/legacy-compatible-v1,ipc-candidate-v1-a90b7913204e
2000-11-01,6.326316507325696,-1.1988490840063757,-0.4915732843271625,historical_inputs_not_retained,,derived_from_observed,research.argentina-price-composite/legacy-compatible-v1,ipc-candidate-v1-a90b7913204e
2000-12-01,6.319244209546591,-1.1993348608396606,-0.11179171593638237,historical_inputs_not_retained,,derived_from_observed,research.argentina-price-composite/legacy-compatible-v1,ipc-candidate-v1-a90b7913204e
2001-01-01,6.324326547712817,-1.1989857139756905,0.08042636109155676,historical_inputs_not_retained,,derived_from_observed,research.argentina-price-composite/legacy-compatible-v1,ipc-candidate-v1-a90b7913204e
2001-02-01,6.309920361219577,-1.1999761220397238,-0.2277900482296924,historical_inputs_not_retained,,derived_from_observed,research.argentina-price-composite/legacy-compatible-v1,ipc-candidate-v1-a90b7913204e
2001-03-01,6.321942867049772,-1.1991494333045911,0.1905334004543402,historical_inputs_not_retained,,derived_from_observed,research.argentina-price-composite/legacy-compatible-v1,ipc-candidate-v1-a90b7913204e
2001-04-01,6.364201814885181,-1.1962560569165153,0.6684487462812472,historical_inputs_not_retained,,derived_from_observed,research.argentina-price-composite/legacy-compatible-v1,ipc-candidate-v1-a90b7913204e
2001-05-01,6.3683205374642196,-1.1959750853224418,0.06471703284776087,historical_inputs_not_retained,,derived_from_observed,research.argentina-price-composite/legacy-compatible-v1,ipc-candidate-v1-a90b7913204e
2001-06-01,6.322387304709791,-1.199118903126914,-0.7212770224772513,historical_inputs_not_retained,,derived_from_observed,research.argentina-price-composite/legacy-compatible-v1,ipc-candidate-v1-a90b7913204e
2001-07-01,6.301708274366431,-1.2005417055360896,-0.3270762980299602,historical_inputs_not_retained,,derived_from_observed,research.argentina-price-composite/legacy-compatible-v1,ipc-candidate-v1-a90b7913204e
2001-08-01,6.279170079877702,-1.2020977533245152,-0.3576521398238275,historical_inputs_not_retained,,derived_from_observed,research.argentina-price-composite/legacy-compatible-v1,ipc-candidate-v1-a90b7913204e
2001-09-01,6.274416065027887,-1.2024266860280515,-0.07571087881583782,historical_inputs_not_retained,,derived_from_observed,research.argentina-price-composite/legacy-compatible-v1,ipc-candidate-v1-a90b7913204e
2001-10-01,6.246735473229686,-1.204346884473229,-0.44116602264369087,historical_inputs_not_retained,,derived_from_observed,research.argentina-price-composite/legacy-compatible-v1,ipc-candidate-v1-a90b7913204e
2001-11-01,6.226248632144712,-1.2057735406704526,-0.3279607592280964,historical_inputs_not_retained,,derived_from_observed,research.argentina-price-composite/legacy-compatible-v1,ipc-candidate-v1-a90b7913204e
2001-12-01,6.221514637009309,-1.206103872798294,-0.0760328636887575,historical_inputs_not_retained,,derived_from_observed,research.argentina-price-composite/legacy-compatible-v1,ipc-candidate-v1-a90b7913204e
2002-01-01,6.364149763627703,-1.196259608919893,2.2926109627696034,historical_inputs_not_retained,,derived_from_observed,research.argentina-price-composite/legacy-compatible-v1,ipc-candidate-v1-a90b7913204e
2002-02-01,6.5640145805212535,-1.1828304629277666,3.1404794719919193,historical_inputs_not_retained,,derived_from_observed,research.argentina-price-composite/legacy-compatible-v1,ipc-candidate-v1-a90b7913204e
2002-03-01,6.823652926068334,-1.1659830709563959,3.9554809387163603,historical_inputs_not_retained,,derived_from_observed,research.argentina-price-composite/legacy-compatible-v1,ipc-candidate-v1-a90b7913204e
2002-04-01,7.532537667037281,-1.1230586879260238,10.38864005320086,historical_inputs_not_retained,,derived_from_observed,research.argentina-price-composite/legacy-compatible-v1,ipc-candidate-v1-a90b7913204e
2002-05-01,7.834648504040198,-1.105980483072868,4.010744457674198,historical_inputs_not_retained,,derived_from_observed,research.argentina-price-composite/legacy-compatible-v1,ipc-candidate-v1-a90b7913204e
2002-06-01,8.11842128263872,-1.0905284159433306,3.6220230997240366,historical_inputs_not_retained,,derived_from_observed,research.argentina-price-composite/legacy-compatible-v1,ipc-candidate-v1-a90b7913204e
2002-07-01,8.377289536504625,-1.076896474179989,3.188652631509714,historical_inputs_not_retained,,derived_from_observed,research.argentina-price-composite/legacy-compatible-v1,ipc-candidate-v1-a90b7913204e
2002-08-01,8.57348273777441,-1.066842722237427,2.34196514773497,historical_inputs_not_retained,,derived_from_observed,research.argentina-price-composite/legacy-compatible-v1,ipc-candidate-v1-a90b7913204e
2002-09-01,8.689290112428697,-1.0610157025902547,1.3507623237408728,historical_inputs_not_retained,,derived_from_observed,research.argentina-price-composite/legacy-compatible-v1,ipc-candidate-v1-a90b7913204e
2002-10-01,8.70828214817066,-1.0600675082702975,0.21856832372071366,historical_inputs_not_retained,,derived_from_observed,research.argentina-price-composite/legacy-compatible-v1,ipc-candidate-v1-a90b7913204e
2002-11-01,8.752619142362379,-1.0578619688213275,0.5091359402155993,historical_inputs_not_retained,,derived_from_observed,research.argentina-price-composite/legacy-compatible-v1,ipc-candidate-v1-a90b7913204e
2002-12-01,8.769008615230355,-1.0570495032442415,0.1872522110399455,historical_inputs_not_retained,,derived_from_observed,research.argentina-price-composite/legacy-compatible-v1,ipc-candidate-v1-a90b7913204e
2003-01-01,8.884695871598145,-1.0513574337615834,1.3192740644234258,historical_inputs_not_retained,,derived_from_observed,research.argentina-price-composite/legacy-compatible-v1,ipc-candidate-v1-a90b7913204e
2003-02-01,8.934985394209342,-1.0489061530877686,0.5660241311349345,historical_inputs_not_retained,,derived_from_observed,research.argentina-price-composite/legacy-compatible-v1,ipc-candidate-v1-a90b7913204e
2003-03-01,8.987143423499298,-1.046378327460656,0.5837505825555978,historical_inputs_not_retained,,derived_from_observed,research.argentina-price-composite/legacy-compatible-v1,ipc-candidate-v1-a90b7913204e
2003-04-01,8.992108312674286,-1.0461384705346384,0.05524435230452873,historical_inputs_not_retained,,derived_from_observed,research.argentina-price-composite/legacy-compatible-v1,ipc-candidate-v1-a90b7913204e
2003-05-01,8.95762101797489,-1.047807315778801,-0.38352846184900313,historical_inputs_not_retained,,derived_from_observed,research.argentina-price-composite/legacy-compatible-v1,ipc-candidate-v1-a90b7913204e
2003-06-01,8.949946794115696,-1.048179546481925,-0.08567256689910874,historical_inputs_not_retained,,derived_from_observed,research.argentina-price-composite/legacy-compatible-v1,ipc-candidate-v1-a90b7913204e
2003-07-01,8.989692600468178,-1.0462551585674287,0.44408986183706034,historical_inputs_not_retained,,derived_from_observed,research.argentina-price-composite/legacy-compatible-v1,ipc-candidate-v1-a90b7913204e
2003-08-01,8.991881422577583,-1.0461494288501683,0.024348130761331355,historical_inputs_not_retained,,derived_from_observed,research.argentina-price-composite/legacy-compatible-v1,ipc-candidate-v1-a90b7913204e
2003-09-01,8.995444931743501,-1.045977350759547,0.03963029535702933,historical_inputs_not_retained,,derived_from_observed,research.argentina-price-composite/legacy-compatible-v1,ipc-candidate-v1-a90b7913204e
2003-10-01,9.04847048199145,-1.0434248260290486,0.5894711228883409,historical_inputs_not_retained,,derived_from_observed,research.argentina-price-composite/legacy-compatible-v1,ipc-candidate-v1-a90b7913204e
2003-11-01,9.070785790326354,-1.0423550889464541,0.24661967322892053,historical_inputs_not_retained,,derived_from_observed,research.argentina-price-composite/legacy-compatible-v1,ipc-candidate-v1-a90b7913204e
2003-12-01,9.090044755593858,-1.0414339784876478,0.2123185985501097,historical_inputs_not_retained,,derived_from_observed,research.argentina-price-composite/legacy-compatible-v1,ipc-candidate-v1-a90b7913204e
2004-01-01,9.128255717174499,-1.0396122021785534,0.42036054395799827,historical_inputs_not_retained,,derived_from_observed,research.argentina-price-composite/legacy-compatible-v1,ipc-candidate-v1-a90b7913204e
2004-02-01,9.137438092852975,-1.0391755524169473,0.10059288393073906,historical_inputs_not_retained,,derived_from_observed,research.argentina-price-composite/legacy-compatible-v1,ipc-candidate-v1-a90b7913204e
2004-03-01,9.191651479489567,-1.036606451182701,0.5933105766154911,historical_inputs_not_retained,,derived_from_observed,research.argentina-price-composite/legacy-compatible-v1,ipc-candidate-v1-a90b7913204e
2004-04-01,9.270515807809513,-1.0328961012111344,0.8579995498733117,historical_inputs_not_retained,,derived_from_observed,research.argentina-price-composite/legacy-compatible-v1,ipc-candidate-v1-a90b7913204e
2004-05-01,9.338249174914557,-1.0297345418587749,0.7306321299618057,historical_inputs_not_retained,,derived_from_observed,research.argentina-price-composite/legacy-compatible-v1,ipc-candidate-v1-a90b7913204e
2004-06-01,9.391101220970906,-1.0272834784315077,0.5659738251398094,historical_inputs_not_retained,,derived_from_observed,research.argentina-price-composite/legacy-compatible-v1,ipc-candidate-v1-a90b7913204e
