,log_index,index,log_index_diff,pct_m
2010-04-01,-0.6423754007141076,22.783718140153674,0.005899886491337103,1.3677685950413299
2010-05-01,-0.6355600430958508,23.144081869246648,0.006815357618256801,1.5816721699074554
2010-06-01,-0.6308624856877629,23.395779216113112,0.00469755740808786,1.0875235763875057
2010-07-01,-0.6245467952088135,23.738496267750502,0.006315690478949421,1.464867010718529
2010-08-01,-0.6199662470125586,23.990193614616988,0.004580548196254863,1.060291873703978
2010-09-01,-0.6131268224822533,24.370990338658522,0.0068394245303053935,1.5873015873015817
2010-10-01,-0.5991694418526636,25.166948369155122,0.013957380629589622,3.266006097561003
2010-11-01,-0.5910085172232771,25.64433743295354,0.008160924629386557,1.8968889544968004
2010-12-01,-0.583678083675796,26.08086050685481,0.0073304335474810856,1.7022201296584605
2011-01-01,-0.5789252606600188,26.36785120863244,0.0047528230157771745,1.1003881628147028
2011-02-01,-0.5742692895179657,26.652055592917108,0.0046559711420530725,1.0778443113772518
2011-03-01,-0.5628726527652441,27.360709008633457,0.011396636752721623,2.658907164761648
2011-04-01,-0.5517387126081172,28.07121996934511,0.011133940157126876,2.596829491836128
2011-05-01,-0.5442455330744402,28.559754303115465,0.007493179533677008,1.7403388035997835
2011-06-01,-0.5377551408220116,28.98977596953311,0.006490392252428645,1.505691056910563
2011-07-01,-0.5302648599135273,29.494099435763726,0.007490280908484248,1.7396597571524675
2011-08-01,-0.5198332918919126,30.211111803959,0.010431568021614712,2.4310366544904705
2011-09-01,-0.5115809194567555,30.790665842500292,0.008252372435157085,1.9183472700442739
2011-10-01,-0.5068255138049773,31.12966780414701,0.004755405651778233,1.1009893822393924
2011-11-01,-0.500828937689485,31.562475788057643,0.005996576115492314,1.3903392308380669
2011-12-01,-0.49280122511443025,32.15131755157556,0.008027712575054746,1.8656387017037979
2012-01-01,-0.48781171701397286,32.522826550640474,0.004989508100457396,1.155501632146061
2012-02-01,-0.4814709997489519,33.00114438693653,0.006340717265020945,1.4707142245195204
2012-03-01,-0.4669987868040151,34.119386474121946,0.014472212944936835,3.388494877856596
2012-04-01,-0.4583953697881875,34.80203425990371,0.008603417015827564,2.0007621951219523
2012-05-01,-0.45018648496467906,35.46610659573226,0.008208884823508455,1.9081422967094586
2012-06-01,-0.44442457880547703,35.93978056954003,0.005761906159202024,1.3355680092180355
2012-07-01,-0.41952337589551214,38.06068708893977,0.024901202909964892,2.4834608228240684
2012-08-01,-0.41235714493722075,38.693931194768275,0.007166230958291386,1.6658180379245158
2012-09-01,-0.4057429413623923,39.28774104903086,0.006614203574828448,1.5346401261851494
2012-10-01,-0.39934366006166333,39.870927624423224,0.006399281300728976,1.4843988071556957
2012-11-01,-0.3908034731670986,40.66272944220953,0.008540186894564705,1.985950366797118
2012-12-01,-0.38401104553303544,41.30369969710982,0.006792427634063181,1.5770813159571628
2013-01-01,-0.37549454904313984,42.1216573533102,0.008516496489895609,1.9808312350667934
2013-02-01,-0.3677577443356881,42.87876375676495,0.00773680470745175,1.7998788881726124
2013-03-01,-0.3591109561255925,43.74103386983468,0.008646788210095568,2.0120068871006924
2013-04-01,-0.35127907097448374,44.53699685154766,0.007831885151108775,1.8198868198627927
2013-05-01,-0.3439496055140878,45.29501360974173,0.007329465460395923,1.7022067476613945
2013-06-01,-0.3348591019024141,46.253105594542575,0.00909050361167374,2.115486406505218
2013-07-01,-0.3103980174633878,48.93301578490687,0.02446108443902628,2.358844449177777
2013-08-01,-0.3028346327399223,49.79266455051923,0.007563384723465516,1.7573411607281504
2013-09-01,-0.2953217055125843,50.6615291781422,0.007512927227337984,1.7457412852903549
2013-10-01,-0.28540525883112977,51.83161501374358,0.009916446681454527,2.3127571881475477
2013-11-01,-0.27439818802196436,53.16206131147273,0.011007070809165409,2.5670730459334283
2013-12-01,-0.262411242853664,54.649822679435964,0.011986945168300345,2.799355445307812
2014-01-01,-0.24491693981163531,56.896173616398215,0.017494303042028703,4.112128833735426
2014-02-01,-0.22043215611379074,60.19602915771354,0.02448478369784457,5.805958102589059
2014-03-01,-0.20491195459430323,62.38612993359066,0.01552020151948752,3.638705469528647
2014-04-01,-0.19423363109190594,63.93907791806638,0.01067832350239728,2.490266309400761
2014-05-01,-0.18337515616550704,65.55787137349364,0.010858474926398909,2.5317784119366955
2014-06-01,-0.174489938503251,66.91293218880222,0.008885217662256029,2.067203367253767
2014-07-01,-0.16679263762829732,68.10944829153635,0.007697300874953683,1.7891507689904367
2014-08-01,-0.15629211975264634,69.7762909520688,0.010500517875650983,2.4473749803146356
2014-09-01,-0.14541779922754605,71.54547984476956,0.01087432052510029,2.5362724075910075
2014-10-01,-0.1388395110034586,72.63743319036236,0.0065782882240874585,1.5266502973102427
2014-11-01,-0.13221981873165856,73.75308334237488,0.006619692271800037,1.5361393744720195
2014-12-01,-0.1263363634959862,74.75902634045818,0.005883455235672352,1.364034330251377
2015-01-01,-0.11685130881926487,76.40973459372871,0.009485054676721338,2.210449322727226
2015-02-01,-0.10980055733143734,77.66036773423221,0.007050751487827522,1.6370728664615604
2015-03-01,-0.10180822975960169,79.1027842919515,0.007992327571835656,1.8574666712207755
2015-04-01,-0.09288320977394582,80.74521406271816,0.008925019985655869,2.076569046867645
2015-05-01,-0.08516980602896407,82.1921221807749,0.0077134037449817505,1.7928394736876168
2015-06-01,-0.07977952477602024,83.21861339640687,0.005390281252943829,1.2489434701223288
2015-07-01,-0.07091723445020603,84.93423227901215,0.008862290325814204,2.061757138639453
2015-08-01,-0.06315440094207636,86.46604589077103,0.007762833508129674,1.8035822517478595
2015-09-01,-0.054726821155169914,88.1603242534855,0.008427579786906447,1.9600523540081793
2015-10-01,-0.0485027030237668,89.43289656634182,0.006224118131403111,1.4436543454932504
2015-11-01,-0.03850480210703089,91.51561401058898,0.009997900916735913,2.329555504879255
2015-12-01,-0.016210863006472342,96.33611692911708,0.022293939100558546,5.272687988040903
2016-01-01,0.0,100.0,0.016210863006472342,3.8044860271812495
2016-02-01,0.013929073085865884,103.2592753840969,0.013929073085865884,3.260611117810893
2016-03-01,0.027285457729141704,106.48426994680244,0.01335638464327582,3.123300763212626
2016-04-01,0.04767777938076234,111.60349091488308,0.020392321651620637,4.815585199921216
2016-05-01,0.06729036359888729,116.75899915241261,0.01961258421812495,4.620058210626729
2016-06-01,0.07779944769621161,119.61880175812469,0.010509084097324317,2.4519502892466587
2016-07-01,0.08651176171766917,122.04268723315104,0.008712314021457557,2.026679469313615
2016-08-01,0.0867314675210864,122.10444318738509,0.0002197058034172361,0.052354064402685786
2016-09-01,0.09361266427250925,124.05454045198086,0.006881196751422847,1.5972369629534484
2016-10-01,0.10388234109794503,127.02299283613156,0.01026967682543578,2.393524536842688
2016-11-01,0.11029978295984066,128.91391061337492,0.006417441861895634,1.4892536178776838
2016-12-01,0.1168862045658785,130.88389312848423,0.00658642160603784,1.3090159300201223
2017-01-01,0.12352513426392542,132.90004691837234,0.006638929698046914,1.5407037802538603
2017-02-01,0.13238065001785704,135.63777281798068,0.00885551575393162,2.060238528196845
2017-03-01,0.1449745909234219,139.62866667351554,0.012593940905564871,2.943003117530052
2017-04-01,0.1550681704537411,142.91182671288013,0.010093579530319197,2.35155273495537
2017-05-01,0.16185188021629515,145.16164471600246,0.0067837097625540466,1.5744253528727103
2017-06-01,0.16684787319611982,146.84118250413957,0.0049959929798246705,1.1572975424642362
2017-07-01,0.17452412403555262,149.45970614071373,0.007676250839432797,1.7835124464027519
2017-08-01,0.18092595258505884,151.67917317022648,0.006401828549506217,1.485028991797105
2017-09-01,0.18806653938108497,154.19366789602464,0.007140586796026138,1.6580520116017905
2017-10-01,0.1943762980775532,156.4502631894763,0.006309758696468215,1.4636291114490663
2017-11-01,0.20111986623301825,158.89852515083624,0.006743568155465063,1.5654631679976327
2017-12-01,0.21447620916427446,163.86122949501538,0.013356342931256204,3.1232567223509697
2018-01-01,0.22217064269454023,166.79024349162225,0.007694433530265776,1.788043674196954
2018-02-01,0.23286111928832764,170.9468565855978,0.010690476593787412,2.492139262690368
2018-03-01,0.24258234596577544,174.8164698044892,0.009721226677447792,2.2644126433983782
2018-04-01,0.2547152548328786,179.76918720164812,0.012132908867103165,2.833358653157142
2018-05-01,0.2643875249994798,183.8177834925981,0.009672270166601216,2.252293441580738
2018-06-01,0.2799956275580666,190.5441534034479,0.0156081025585868,3.6597842298322023
2018-07-01,0.2937789058428957,196.68847171603085,0.01378327828482906,3.22524777506254
2018-08-01,0.30897036961698476,203.6903102239706,0.015191463774089087,3.560110414076778
2018-09-01,0.33648042973449077,217.01034117275202,0.027510060117506008,6.541789063285214
2018-10-01,0.3590567482163458,228.5897476591831,0.02257631848185504,5.335929171175757
2018-11-01,0.3725721227049441,235.8153778896091,0.013515374488598297,3.161279670426298
2018-12-01,0.3829680073788986,241.52829043071628,0.01039588467395447,2.4228540771661535
2019-01-01,0.39825925939230733,250.18384305076898,0.015291252013408752,3.584466771855843
2019-02-01,0.41404278590118904,259.4434948533418,0.015783526508881707,3.701329216147214
2019-03-01,0.43219960361358134,270.52014006444983,0.018156817712392304,4.270296204118851
2019-04-01,0.4467570557084548,279.74160076109865,0.014557452094873469,3.40905216001246
2019-05-01,0.46023708891460946,288.560637594386,0.013480033206154651,3.1527573102558106
2019-06-01,0.47116017459062687,295.91036289736377,0.010923085676017408,2.5472289461299424
2019-07-01,0.48005522752392227,302.0335780223047,0.0088950529332954,2.0697913468905202
2019-08-01,0.4971948038769305,314.19176928931864,0.017139576353008223,4.026603191509287
2019-09-01,0.5210329765971478,331.9196597272041,0.023838172720217266,5.643275824794042
2019-10-01,0.5338384006716048,341.85221693264396,0.012805424074457061,2.992634596913896
2019-11-01,0.5522570856111824,356.6622012382592,0.018418684939577545,4.332718870397118
2019-12-01,0.5689312440709247,370.62204159869185,0.016674158459742294,3.915464130339663
2020-01-01,0.5813948728128919,381.4124567670486,0.01246362874196727,2.9134943763754917
2020-02-01,0.5904524499487043,389.4506651795453,0.009057577135812345,2.108135236372377
2020-03-01,0.6025909951992834,400.4893717513224,0.012138545250579114,2.8349035990719917
2020-04-01,0.6098654799430341,407.25411379736755,0.007274484743750698,1.6895002272206139
2020-05-01,0.6148791352316223,411.98284773242807,0.005013655288588215,1.1616025607937508
2020-06-01,0.6220168750964252,418.80983822152047,0.007137739864802928,1.657705901590345
2020-07-01,0.6303843213937539,426.95718004987526,0.008367446297328662,1.945758598488978
2020-08-01,0.6414933236176326,438.01937747364417,0.011109002223878672,2.591403738722314
2020-09-01,0.6523558862838053,449.1132688458158,0.010862562666172693,2.5336655306664957
2020-10-01,0.666610542190927,464.0989033434231,0.014254655907121716,3.337945057479663
2020-11-01,0.6807299789001282,479.4352687213638,0.014119436709201239,3.3048311585321564
2020-12-01,0.7002308521665752,501.4537139064722,0.019500873266447005,4.597329838825232
2021-01-01,0.7200682537027625,524.8899454499733,0.019837401536187294,4.676647473972379
2021-02-01,0.7348712172680758,543.0892636160729,0.014802963565313298,3.4679090157948567
2021-03-01,0.7525560711757804,565.6607840770135,0.01768485390770458,4.156841511435422
2021-04-01,0.7692979376395848,587.8925242287391,0.016741866463804378,3.93037974657241
2021-05-01,0.7842428723786605,608.4751863544957,0.014944934739075766,3.5012629120484027
2021-06-01,0.7982284260350869,628.3887857987884,0.013985553656426397,3.272739238537098
2021-07-01,0.8100720764009088,645.76139202395,0.011843650365821912,2.7648378711966517
2021-08-01,0.8209233994941758,662.0997127960297,0.010851323093266974,2.5304747306612585
2021-09-01,0.8346710972670948,683.393898923911,0.013747697772918954,3.2164948595636513
2021-10-01,0.8483712468348117,705.2957174741197,0.013700149567716924,3.205650145697192
2021-11-01,0.8599790345600138,724.4009889835244,0.011607787725202101,2.709122395380242
2021-12-01,0.8768591172104341,753.1112188828087,0.01688008265042029,3.963920974351942
2022-01-01,0.8933268384979731,782.216258323941,0.01646772128753904,3.864709111532749
2022-02-01,0.9200652713348176,831.8887886052705,0.026738432836844517,5.100953117497106
2022-03-01,0.9487020702668139,888.5913274620382,0.02863679893199622,6.816147443601972
2022-04-01,0.971863925931747,937.2682940249825,0.023161855664933118,5.478778176134291
2022-05-01,0.9939069658733162,986.0682284612004,0.022043039941569198,5.206921487049584
2022-06-01,1.0147325441673287,1034.5048811736672,0.020825578294012548,4.912979622347949
2022-07-01,1.043892241768489,1106.34923978227,0.029159697601160328,6.945373742408045
2022-08-01,1.0724405094479705,1181.518454629414,0.028548267679481487,6.7950944923311845
2022-09-01,1.0977025280897983,1252.2831242936684,0.025262018641827755,5.990278861247922
2022-10-01,1.123847768577255,1329.9881410984287,0.0261452404874567,6.20651933098674
2022-11-01,1.1445378171895675,1394.8831150030528,0.020690048612312495,4.8795753177913515
2022-12-01,1.1657422451897441,1464.6782928837665,0.021204428000176634,5.003817803239544
2023-01-01,1.1897488187695984,1547.921094792456,0.02400657357985425,5.683675248370138
2023-02-01,1.2218638927548542,1666.724781621458,0.032115073985255815,7.678962063182393
2023-03-01,1.253381221208756,1792.1783276513172,0.03151732845390187,7.52787687722641
2023-04-01,1.2840865612764032,1923.4750675714188,0.030705340067647136,7.329001330623027
2023-05-01,1.3147350866830727,2064.120688125024,0.030648525406669513,7.315038858587338
2023-06-01,1.3373412952801125,2174.4092919889354,0.022606208597039767,5.344335422990273
2023-07-01,1.364124140320213,2312.7257736804845,0.026782845040100423,6.361676157749407
2023-08-01,1.4178370038667472,2617.200555870885,0.05371286354653426,13.17196517510756
2023-09-01,1.4741075360150921,2979.2540336561106,0.05627053214834499,13.837037797157716
2023-10-01,1.5075022643473182,3217.3793075926283,0.03339472833222601,7.993417616237479
2023-11-01,1.5598160861802766,3629.2433203627184,0.05231382183295841,12.801257800748846
2023-12-01,1.663313487908045,4605.889217085434,0.10349740172776833,26.946538260682583
2024-01-01,1.7444952057733565,5552.584875235424,0.08118171786531159,20.571086889583533
2024-02-01,1.7983031855095553,6284.96965987524,0.053807979736198774,13.190091982593808
2024-03-01,1.8405393879904912,6926.907496218169,0.04223620248093596,10.21956164526756
2024-04-01,1.8711602246002406,7432.933110962176,0.030620836609749347,7.310693894678577
2024-05-01,1.8880610792978858,7727.8926275220965,0.01690085469764524,3.968537737527426
2024-06-01,1.9052767417847447,8040.3830948409395,0.017215662486858907,4.044369435973874
2024-07-01,1.9226257247546676,8368.078098158318,0.017348982969922933,4.075831349236006
2024-08-01,1.9407118496402431,8723.923520910259,0.018086124885575483,4.253039679779377
2024-09-01,1.9546595726409264,9008.647062921966,0.013947723000683254,3.264592809609009
2024-10-01,1.964993849828567,9225.583624429206,0.010334277187640684,2.4082924899648512
2024-11-01,1.9766765635505286,9477.124011337097,0.011682713721961502,2.72771541852872
2024-12-01,1.989666012290608,9764.85980113776,0.012989448740079457,3.0957303733720964
2025-01-01,1.9992117764015116,9981.866941214164,0.009545764110903576,2.2223278702093174
2025-02-01,2.0119761183426523,10280.852115458641,0.012764341941140659,2.9952831069105614
2025-03-01,2.024740460283793,10588.792742119429,0.012764341941140659,2.9952831069105614
2025-04-01,2.037504802224934,10905.957062349902,0.012764341941140659,2.9952831069105614
2025-05-01,2.0502691441660743,11232.62135188539,0.012764341941140659,2.9952831069105614
2025-06-01,2.063033486107215,11569.070161701638,0.012764341941140659,2.9952831069105614
2025-07-01,2.0757978280483558,11915.596565881717,0.012764341941140659,2.9952831069105614
